1-qid,two_realRank,two_realRank2,State,LambdaMART,LambdaRank,ListNet,MART,RankBoost,RankNet,CordAscent,LinearReg,RandomFor,ndcg_term_LambdaMART,ndcg_term_LambdaRank,ndcg_term_ListNet,ndcg_term_MART,ndcg_term_RankBoost,ndcg_term_RankNet,ndcg_term_CordAscent,ndcg_term_LinearReg,ndcg_term_RandomFor
2006,1,1,Alaska,20,1,3,1,1,32,1,1,1,0.227670249,1,0.5,1,1,0.198239863,1,1,1
2006,2,2,Nebraska,9,1,19,2,20,9,34,10,2,0.150514998,0.5,0.115689107,0.315464877,0.113835124,0.150514998,0.097479511,0.144532413,0.315464877
2006,3,3,Alabama,7,1,4,3,3,14,14,2,3,0.111111111,0.333333333,0.143558853,0.166666667,0.166666667,0.085319342,0.085319342,0.210309918,0.166666667
2006,4,4,South Dakota,16,1,18,4,6,13,26,11,5,0.061162636,0.25,0.058852228,0.10766914,0.089051797,0.065662384,0.052577479,0.069735736,0.096713202
2006,5,5,Utah,35,1,5,5,2,1,16,3,7,0.038685281,0.2,0.077370561,0.077370561,0.126185951,0.2,0.048930108,0.1,0.066666667
2006,6,6,Tennessee,11,1,12,6,5,3,23,7,4,0.046490491,0.166666667,0.045039692,0.059367865,0.064475468,0.083333333,0.036350715,0.055555556,0.071779426
2006,7,7,Montana,10,1,15,7,4,5,22,4,6,0.041294975,0.142857143,0.035714286,0.047619048,0.061525223,0.055264687,0.031580676,0.061525223,0.050886741
2006,8,8,Nevada,2,1,9,8,29,8,13,6,9,0.078866219,0.125,0.037628749,0.03943311,0.025474381,0.03943311,0.032831192,0.044525898,0.037628749
2006,9,9,Texas,28,1,1,9,13,6,2,20,12,0.02287187,0.111111111,0.111111111,0.033447777,0.029183282,0.039578576,0.070103306,0.025296694,0.030026462
2006,10,10,New Hampshire,3,1,22,10,29,25,20,5,8,0.05,0.1,0.022106473,0.028906483,0.020379505,0.021274605,0.022767025,0.038685281,0.031546488
2006,11,11,Virginia,5,1,8,11,8,11,11,8,11,0.035168437,0.090909091,0.028678625,0.02535845,0.028678625,0.02535845,0.02535845,0.028678625,0.02535845
2006,12,12,Florida ,4,1,2,12,10,2,7,12,10,0.035889713,0.083333333,0.052577479,0.022519846,0.024088736,0.052577479,0.027777778,0.022519846,0.024088736
2006,13,13,Indiana,12,1,20,13,27,26,4,18,14,0.02078755,0.076923077,0.017513096,0.02020381,0.016001123,0.016177686,0.033128966,0.018108378,0.019689079
2006,14,14,Idaho,8,1,29,14,20,22,24,17,13,0.022533205,0.071428571,0.014556789,0.018282716,0.016262161,0.015790338,0.015381306,0.017129462,0.018760681
2006,15,15,Wyoming,39,1,25,15,28,4,3,35,20,0.012526788,0.066666667,0.01418307,0.016666667,0.013723122,0.028711771,0.033333333,0.012895094,0.015178017
2006,16,16,Colorado,1,1,13,16,19,15,6,9,17,0.0625,0.0625,0.016415596,0.015290659,0.014461138,0.015625,0.022262949,0.018814375,0.014988279
2006,17,17,Missouri,21,1,11,17,11,7,36,13,15,0.013190813,0.058823529,0.016408409,0.014106616,0.016408409,0.019607843,0.011291689,0.015449973,0.014705882
2006,18,18,Oklahoma,17,1,16,18,20,10,10,14,16,0.013322915,0.055555556,0.013591697,0.013078273,0.012648347,0.016059157,0.016059157,0.01421989,0.013591697
2006,19,19,North Dakota,14,1,35,19,12,12,5,25,19,0.013471475,0.052631579,0.010180337,0.012177801,0.014223061,0.014223061,0.020360674,0.011197161,0.012177801
2006,20,20,Iowa,15,1,21,20,14,17,25,19,18,0.0125,0.05,0.011212191,0.011383512,0.012797901,0.011990623,0.010637303,0.011568911,0.011770446
2006,21,21,Georgia,33,1,23,21,24,27,8,15,22,0.009360078,0.047619048,0.010385919,0.010678277,0.010254204,0.009905457,0.015022137,0.011904762,0.010526892
2006,22,22,Arizona,30,1,30,22,8,16,31,21,24,0.009174958,0.045454545,0.009174958,0.010048397,0.014339313,0.011120479,0.009090909,0.010192901,0.009788104
2006,23,23,Louisiana,37,1,7,23,7,18,27,23,23,0.008284844,0.043478261,0.014492754,0.009482795,0.014492754,0.01023517,0.009044113,0.009482795,0.009482795
2006,24,24,Arkansas,13,1,32,24,16,19,32,31,21,0.010943731,0.041666667,0.008259994,0.008972428,0.010193773,0.009640759,0.008259994,0.008333333,0.009343493
2006,25,25,Maryland,50,1,27,25,31,31,12,16,25,0.007051657,0.04,0.008320584,0.008509842,0.008,0.008,0.010809526,0.009786022,0.008509842
2006,26,26,Oregon,48,1,17,26,18,21,17,27,26,0.006850138,0.038461538,0.009223556,0.008088843,0.009054189,0.008624762,0.009223556,0.008000561,0.008088843
2006,27,27,North Carolina,29,1,38,27,34,41,33,28,29,0.007547965,0.037037037,0.007007421,0.007704244,0.007220705,0.006868482,0.00728006,0.007623957,0.007547965
2006,28,28,Pennsylvania,32,1,14,28,31,24,18,29,27,0.007079995,0.035714286,0.009141358,0.007351673,0.007142857,0.007690653,0.008407461,0.007278395,0.007429093
2006,29,29,Kansas,41,1,26,29,41,23,28,22,28,0.006394794,0.034482759,0.007252066,0.007027415,0.006394794,0.007520838,0.007098167,0.007622922,0.007098167
2006,30,30,Hawaii,38,1,34,30,16,30,15,26,30,0.006306679,0.033333333,0.006498634,0.006728303,0.008155018,0.006728303,0.008333333,0.007010331,0.006728303
2006,31,31,Washington,31,1,10,31,24,28,29,38,31,0.006451613,0.032258065,0.009324672,0.006451613,0.006946396,0.00664022,0.006574034,0.006103237,0.006451613
2006,32,32,Ohio,6,1,6,32,15,38,19,24,32,0.011131475,0.03125,0.011131475,0.006194996,0.0078125,0.005912511,0.007230569,0.006729321,0.006194996
2006,33,33,Minnesota,41,1,33,33,26,20,38,36,33,0.005619667,0.03030303,0.005956413,0.005956413,0.006373028,0.006899098,0.005733344,0.005816931,0.005956413
2006,34,34,New Jersey,36,1,49,34,45,49,48,30,35,0.005645845,0.029411765,0.005211289,0.005734089,0.005324782,0.005211289,0.005238341,0.005936738,0.005689012
2006,35,35,West Virginia,26,1,44,35,23,37,42,49,34,0.006008855,0.028571429,0.005202511,0.005526469,0.006231551,0.005444326,0.005265395,0.005062395,0.005570258
2006,36,36,South Carolina,41,1,28,36,33,29,21,39,36,0.005151362,0.027777778,0.005717968,0.005332187,0.005460045,0.005660974,0.006228995,0.005219495,0.005332187
2006,37,37,Vermont,22,1,45,37,42,34,43,40,37,0.005974722,0.027027027,0.004893043,0.005150038,0.004980779,0.005269163,0.00495052,0.00504466,0.005150038
2006,38,38,Kentucky,41,1,39,38,35,39,39,32,39,0.004880237,0.026315789,0.004944785,0.004978957,0.005090169,0.004944785,0.004944785,0.005216839,0.004944785
2006,39,39,Delaware,22,1,46,39,36,40,30,33,40,0.005668326,0.025641026,0.004616188,0.004817996,0.004922018,0.004785959,0.005175618,0.005040042,0.004785959
2006,40,40,Mississippi,24,1,40,40,37,33,37,42,38,0.005383457,0.025,0.00466631,0.00466631,0.004763785,0.004914041,0.004763785,0.004607221,0.004730009
2006,41,41,California,27,1,24,41,49,50,50,50,42,0.005073527,0.024390244,0.005252153,0.004523147,0.004321557,0.004299791,0.004299791,0.004299791,0.00449485
2006,42,42,New York,34,1,37,42,39,45,47,45,41,0.004641881,0.023809524,0.004536938,0.004387829,0.004473853,0.004310538,0.004263148,0.004310538,0.004415453
2006,43,43,Connecticut,47,1,48,43,47,47,45,34,43,0.004164005,0.023255814,0.004141944,0.00425975,0.004164005,0.004164005,0.004210293,0.004533931,0.00425975
2006,44,44,Michigan,49,1,50,44,38,44,35,37,44,0.004026905,0.022727273,0.004006624,0.004138361,0.004300008,0.004138361,0.004396055,0.004330714,0.004138361
2006,45,45,Massachusetts,41,1,47,45,46,46,46,48,45,0.004121089,0.022222222,0.003978938,0.004023169,0.004000696,0.004000696,0.004000696,0.003957858,0.004023169
2006,46,46,Illinois,40,1,41,46,50,48,49,47,48,0.004057661,0.02173913,0.004031501,0.003913724,0.003832422,0.003871817,0.003851822,0.00389244,0.003871817
2006,47,47,Maine,19,1,42,47,44,36,40,41,46,0.004922941,0.021276596,0.003921039,0.003809622,0.003874211,0.004084228,0.003971328,0.003945724,0.003830454
2006,48,48,Wisconsin,41,1,31,48,48,35,44,43,47,0.003863521,0.020833333,0.004166667,0.003710492,0.003710492,0.004029717,0.003793498,0.003816026,0.003730255
2006,49,49,New Mexico,18,1,36,49,40,43,9,44,49,0.004804264,0.020408163,0.003917525,0.003615996,0.003809233,0.003738148,0.006143469,0.00371608,0.003615996
2006,50,50,Rhode Island,24,1,43,50,42,42,41,46,50,0.004306766,0.02,0.003663385,0.003525829,0.003685777,0.003685777,0.00370898,0.003600627,0.003525829
2007,1,1,Alaska,23,1,3,1,1,2,2,1,1,0.218104292,1,0.5,1,1,0.630929754,0.630929754,1,1
2007,2,2,Nebraska,15,1,19,2,16,9,32,9,2,0.125,0.5,0.115689107,0.315464877,0.122325271,0.150514998,0.099119932,0.150514998,0.315464877
2007,3,3,South Dakota,3,1,15,3,5,7,29,4,3,0.166666667,0.333333333,0.083333333,0.166666667,0.128950936,0.111111111,0.067931682,0.143558853,0.166666667
2007,4,4,Tennessee,13,1,14,4,4,4,22,7,4,0.065662384,0.25,0.063989506,0.10766914,0.10766914,0.10766914,0.055266182,0.083333333,0.10766914
2007,5,5,Utah,7,1,5,5,2,1,15,2,5,0.066666667,0.2,0.077370561,0.077370561,0.126185951,0.2,0.05,0.126185951,0.077370561
2007,6,6,Montana,14,1,18,6,5,5,23,3,6,0.042659671,0.166666667,0.039234819,0.059367865,0.064475468,0.064475468,0.036350715,0.083333333,0.059367865
2007,7,7,Alabama,12,1,7,7,8,26,20,5,7,0.038605451,0.142857143,0.047619048,0.047619048,0.045066411,0.030044274,0.032524321,0.055264687,0.047619048
2007,8,8,Florida ,6,1,2,8,7,3,6,10,8,0.044525898,0.125,0.078866219,0.03943311,0.041666667,0.0625,0.044525898,0.036133103,0.03943311
2007,9,9,Arkansas,17,1,26,9,14,15,31,28,13,0.02664583,0.111111111,0.023367769,0.033447777,0.028439781,0.027777778,0.022222222,0.02287187,0.029183282
2007,10,10,New Hampshire,5,1,23,10,29,23,24,6,9,0.038685281,0.1,0.021810429,0.028906483,0.020379505,0.021810429,0.021533828,0.035620719,0.030103
2007,11,11,Indiana,9,1,13,11,15,11,3,13,10,0.027366363,0.090909091,0.02387723,0.02535845,0.022727273,0.02535845,0.045454545,0.02387723,0.026278621
2007,12,12,Nevada,4,1,9,12,29,16,18,8,11,0.035889713,0.083333333,0.025085833,0.022519846,0.016982921,0.020387545,0.019617409,0.02628874,0.023245245
2007,13,13,Missouri,24,1,6,13,9,6,35,11,12,0.016564483,0.076923077,0.027400553,0.02020381,0.023156154,0.027400553,0.014878954,0.02145715,0.02078755
2007,14,14,Virginia,1,1,10,14,28,20,21,15,14,0.071428571,0.071428571,0.020647488,0.018282716,0.014703345,0.016262161,0.016017416,0.017857143,0.018282716
2007,15,15,Colorado,2,1,17,15,18,13,9,12,15,0.042061984,0.066666667,0.015987498,0.016666667,0.015693928,0.017509969,0.020068666,0.018015877,0.016666667
2007,16,16,Idaho,16,1,33,16,24,24,26,20,17,0.015290659,0.0625,0.012285102,0.015290659,0.013458642,0.013458642,0.01314437,0.014229391,0.014988279
2007,17,17,Iowa,18,1,22,17,16,14,27,16,16,0.013847583,0.058823529,0.013003808,0.014106616,0.014391208,0.015056354,0.012236153,0.014391208,0.014391208
2007,18,18,Louisiana,10,1,11,18,3,21,8,14,20,0.016059157,0.055555556,0.01549683,0.013078273,0.027777778,0.01245799,0.017525826,0.01421989,0.012648347
2007,19,19,Texas,34,1,1,19,13,8,1,18,18,0.010261001,0.052631579,0.052631579,0.012177801,0.01382366,0.016603415,0.052631579,0.012389943,0.012389943
2007,20,20,North Dakota,19,1,34,20,12,10,5,19,19,0.011568911,0.05,0.009747951,0.011383512,0.013511908,0.014453241,0.01934264,0.011568911,0.011568911
2007,21,21,Georgia,35,1,24,21,10,28,10,17,21,0.009210781,0.047619048,0.010254204,0.010678277,0.013764992,0.00980223,0.013764992,0.011419641,0.010678277
2007,22,22,Wyoming,20,1,46,22,26,12,4,22,23,0.010348648,0.045454545,0.008183242,0.010048397,0.009559542,0.012283552,0.019576207,0.010048397,0.009913831
2007,23,23,Washington,33,1,4,23,22,27,25,29,25,0.008546158,0.043478261,0.018725068,0.009482795,0.00961151,0.009044113,0.009249828,0.008860654,0.009249828
2007,24,24,Arizona,36,1,25,24,10,17,28,26,24,0.00799828,0.041666667,0.008864419,0.008972428,0.012044368,0.009992186,0.008576951,0.008762913,0.008972428
2007,25,25,Oklahoma,21,1,20,25,35,22,11,21,22,0.008969753,0.04,0.00910681,0.008509842,0.007737056,0.008842589,0.011157718,0.008969753,0.008842589
2007,26,26,Pennsylvania,37,1,12,26,23,25,17,30,26,0.0073289,0.038461538,0.010393775,0.008088843,0.008388627,0.008182541,0.009223556,0.007763426,0.008088843
2007,27,27,North Carolina,32,1,39,27,32,44,30,31,28,0.007342217,0.037037037,0.006959327,0.007704244,0.007342217,0.006743996,0.007475892,0.007407407,0.007623957
2007,28,28,Kansas,8,1,28,28,40,19,37,24,27,0.011266603,0.035714286,0.007351673,0.007351673,0.006666158,0.008263508,0.006805408,0.007690653,0.007429093
2007,29,29,West Virginia,25,1,42,29,20,32,39,36,29,0.007336071,0.034482759,0.006354787,0.007027415,0.007850698,0.006835857,0.006479373,0.006619266,0.007027415
2007,30,30,Maryland,11,1,21,30,37,39,19,25,30,0.009298098,0.033333333,0.007474794,0.006728303,0.006351714,0.006263394,0.007712607,0.007091535,0.006728303
2007,31,31,Ohio,31,1,8,31,19,34,7,23,31,0.006451613,0.032258065,0.010176286,0.006451613,0.007463813,0.006289001,0.010752688,0.007035622,0.006451613
2007,32,32,Oregon,41,1,16,32,36,29,13,33,33,0.005795282,0.03125,0.007645329,0.006194996,0.00599871,0.006368595,0.008207798,0.006142551,0.006142551
2007,33,33,Minnesota,41,1,29,33,21,18,34,38,32,0.005619667,0.03030303,0.006175607,0.005956413,0.006795267,0.007133603,0.005907849,0.005733344,0.006007269
2007,34,34,Mississippi,29,1,38,34,31,33,36,41,35,0.005993972,0.029411765,0.005564716,0.005734089,0.005882353,0.005781224,0.005645845,0.005454383,0.005689012
2007,35,35,Vermont,26,1,44,35,41,31,43,42,34,0.006008855,0.028571429,0.005202511,0.005526469,0.005298544,0.005714286,0.005233407,0.005265395,0.005570258
2007,36,36,Hawaii,49,1,35,36,27,38,14,27,36,0.004921773,0.027777778,0.005372956,0.005332187,0.005778183,0.005255566,0.007109945,0.005778183,0.005332187
2007,37,37,South Carolina,41,1,27,37,25,36,16,32,37,0.005012136,0.027027027,0.005622016,0.005150038,0.005749893,0.005188074,0.006612177,0.005357834,0.005150038
2007,38,38,New Jersey,47,1,48,38,43,48,48,39,38,0.004711901,0.026315789,0.004686937,0.004978957,0.004820243,0.004686937,0.004686937,0.004944785,0.004978957
2007,39,39,Delaware,26,1,45,39,34,37,33,37,39,0.005392562,0.025641026,0.004642118,0.004817996,0.004998949,0.004885934,0.005040042,0.004885934,0.004817996
2007,40,40,Connecticut,48,1,47,40,45,47,45,35,41,0.00445259,0.025,0.004476306,0.00466631,0.004526065,0.004476306,0.004526065,0.00483566,0.004636226
2007,41,41,Maine,22,1,40,41,42,30,40,43,40,0.005391823,0.024390244,0.004552498,0.004523147,0.00449485,0.004923148,0.004552498,0.004467543,0.004552498
2007,42,42,New York,38,1,32,42,47,42,47,46,42,0.00450477,0.023809524,0.004719997,0.004387829,0.004263148,0.004387829,0.004263148,0.00428646,0.004387829
2007,43,43,California,30,1,30,43,49,49,50,50,44,0.004694165,0.023255814,0.004694165,0.00425975,0.004120554,0.004120554,0.004099801,0.004099801,0.004234602
2007,44,44,Michigan,50,1,50,44,37,45,38,40,43,0.004006624,0.022727273,0.004006624,0.004138361,0.004330714,0.004114604,0.004300008,0.0042421,0.004162938
2007,45,45,Massachusetts,41,1,43,45,44,46,46,47,47,0.004121089,0.022222222,0.004070428,0.004023169,0.004046398,0.004000696,0.004000696,0.003978938,0.003978938
2007,46,46,Kentucky,46,1,37,46,39,43,41,34,45,0.003913724,0.02173913,0.004142422,0.003913724,0.004084822,0.00398194,0.004031501,0.00423824,0.003935709
2007,47,47,Wisconsin,41,1,31,47,48,35,44,44,46,0.003945724,0.021276596,0.004255319,0.003809622,0.003789438,0.004115455,0.003874211,0.003874211,0.003830454
2007,48,48,Illinois,40,1,49,48,50,50,49,45,49,0.003888592,0.020833333,0.00369133,0.003710492,0.003672738,0.003672738,0.00369133,0.003771721,0.00369133
2007,49,49,Rhode Island,28,1,41,49,46,41,42,48,50,0.004200956,0.020408163,0.003784674,0.003615996,0.003674109,0.003784674,0.003760997,0.003634767,0.003597784
2007,50,50,New Mexico,39,1,36,50,33,40,12,49,48,0.003758036,0.02,0.003839174,0.003525829,0.003931233,0.003733048,0.005404763,0.003543676,0.003562072
2008,1,1,Alaska,25,1,2,1,1,1,2,1,1,0.212746054,1,0.630929754,1,1,1,0.630929754,1,1
2008,2,2,Nebraska,8,1,17,2,13,7,27,4,2,0.157732438,0.5,0.119906233,0.315464877,0.131324768,0.166666667,0.104007299,0.215338279,0.315464877
2008,3,3,South Dakota,1,1,9,3,5,4,31,3,3,0.333333333,0.333333333,0.100343332,0.166666667,0.128950936,0.143558853,0.066666667,0.166666667,0.166666667
2008,4,4,Indiana,10,1,16,4,4,6,3,13,5,0.072266207,0.25,0.061162636,0.10766914,0.10766914,0.089051797,0.125,0.065662384,0.096713202
2008,5,5,Utah,17,1,5,5,2,2,15,2,6,0.047962493,0.2,0.077370561,0.077370561,0.126185951,0.126185951,0.05,0.126185951,0.071241437
2008,6,6,Tennessee,13,1,15,6,6,5,19,11,4,0.043774923,0.166666667,0.041666667,0.059367865,0.059367865,0.064475468,0.038563036,0.046490491,0.071779426
2008,7,7,Montana,15,1,20,7,3,10,21,5,7,0.035714286,0.142857143,0.032524321,0.047619048,0.071428571,0.041294975,0.032034832,0.055264687,0.047619048
2008,8,8,Nevada,1,1,7,8,26,16,17,9,9,0.125,0.125,0.041666667,0.03943311,0.02628874,0.030581318,0.029976558,0.037628749,0.037628749
2008,9,9,Idaho,16,1,23,9,9,14,25,18,8,0.027183394,0.111111111,0.02423381,0.033447777,0.033447777,0.028439781,0.02363845,0.026156546,0.035051653
2008,10,10,Florida ,1,1,3,10,16,9,11,10,12,0.1,0.1,0.05,0.028906483,0.024465054,0.030103,0.027894295,0.028906483,0.027023815
2008,11,11,New Hampshire,1,1,24,11,31,23,24,7,10,0.090909091,0.090909091,0.019576207,0.02535845,0.018181818,0.019827663,0.019576207,0.03030303,0.026278621
2008,12,12,Oklahoma,12,1,19,12,21,12,12,15,14,0.022519846,0.083333333,0.019281518,0.022519846,0.018686985,0.022519846,0.022519846,0.020833333,0.021329835
2008,13,13,Missouri,22,1,8,13,7,3,30,8,13,0.017004979,0.076923077,0.024266529,0.02020381,0.025641026,0.038461538,0.015526853,0.024266529,0.02020381
2008,14,14,Virginia,1,1,12,14,22,18,22,14,15,0.071428571,0.071428571,0.019302725,0.018282716,0.015790338,0.016814922,0.015790338,0.018282716,0.017857143
2008,15,15,Alabama,14,1,14,15,11,25,18,6,11,0.017063868,0.066666667,0.017063868,0.016666667,0.018596196,0.01418307,0.015693928,0.023747146,0.018596196
2008,16,16,North Dakota,18,1,33,16,13,11,10,22,18,0.014713057,0.0625,0.012285102,0.015290659,0.016415596,0.017433934,0.018066552,0.013816546,0.014713057
2008,17,17,Iowa,19,1,21,17,13,13,23,17,16,0.013610483,0.058823529,0.013190813,0.014106616,0.015449973,0.015449973,0.012829664,0.014106616,0.014391208
2008,18,18,Colorado,7,1,11,18,12,15,8,12,17,0.018518519,0.055555556,0.01549683,0.013078273,0.015013231,0.013888889,0.017525826,0.015013231,0.013322915
2008,19,19,Texas,6,1,1,19,20,8,1,16,19,0.018747747,0.052631579,0.052631579,0.012177801,0.011982645,0.016603415,0.052631579,0.012876344,0.012177801
2008,20,20,Kansas,9,1,28,20,40,20,38,24,21,0.0150515,0.05,0.010292342,0.011383512,0.009332621,0.011383512,0.009460018,0.010766914,0.011212191
2008,21,21,Arizona,34,1,26,21,25,24,32,29,25,0.009283763,0.047619048,0.010014758,0.010678277,0.010130764,0.010254204,0.009439993,0.009704526,0.010130764
2008,22,22,Arkansas,24,1,25,22,17,21,26,26,20,0.009788104,0.045454545,0.009670275,0.010048397,0.010900567,0.010192901,0.009559542,0.009559542,0.010348648
2008,23,23,Pennsylvania,35,1,10,23,32,29,7,19,23,0.008409844,0.043478261,0.012568036,0.009482795,0.008619124,0.008860654,0.014492754,0.010059922,0.009482795
2008,24,24,Georgia,36,1,29,24,22,32,9,20,24,0.00799828,0.041666667,0.00849146,0.008972428,0.00921103,0.008259994,0.012542916,0.00948626,0.008972428
2008,25,25,Louisiana,11,1,13,25,8,26,6,21,22,0.011157718,0.04,0.010505981,0.008509842,0.012618595,0.008412397,0.014248287,0.008969753,0.008842589
2008,26,26,Wyoming,20,1,41,26,24,22,4,30,27,0.008756548,0.038461538,0.007132655,0.008088843,0.008282242,0.00850249,0.016564483,0.007763426,0.008000561
2008,27,27,Minnesota,42,1,27,27,18,19,36,35,29,0.006825512,0.037037037,0.007704244,0.007704244,0.008718849,0.008569563,0.007109582,0.007163941,0.007547965
2008,28,28,Ohio,31,1,4,28,10,17,5,23,26,0.007142857,0.035714286,0.015381306,0.007351673,0.010323744,0.008564731,0.013816172,0.007789439,0.007511068
2008,29,29,North Carolina,32,1,36,29,34,38,29,27,28,0.006835857,0.034482759,0.006619266,0.007027415,0.006722725,0.00652415,0.007027415,0.007172917,0.007098167
2008,30,30,Maryland,39,1,30,30,32,30,35,25,31,0.006263394,0.033333333,0.006728303,0.006728303,0.006607995,0.006728303,0.006447547,0.007091535,0.006666667
2008,31,31,West Virginia,23,1,39,31,19,34,34,28,30,0.007035622,0.032258065,0.006061349,0.006451613,0.007463813,0.006289001,0.006289001,0.00664022,0.006511261
2008,32,32,Washington,33,1,6,32,30,33,28,33,32,0.006142551,0.03125,0.011131475,0.006194996,0.006307784,0.006142551,0.006432714,0.006142551,0.006194996
2008,33,33,Oregon,44,1,18,33,29,27,14,37,33,0.005517815,0.03030303,0.007133603,0.005956413,0.006175607,0.006303473,0.007756304,0.005774285,0.005956413
2008,34,34,Wisconsin,26,1,22,34,39,28,44,32,36,0.006185586,0.029411765,0.006501904,0.005734089,0.005526524,0.006054319,0.005355526,0.005830584,0.005645845
2008,35,35,Mississippi,40,1,34,35,28,31,37,43,34,0.005332926,0.028571429,0.005570258,0.005526469,0.005881338,0.005714286,0.005444326,0.005233407,0.005570258
2008,36,36,Vermont,26,1,43,36,38,36,41,34,35,0.005841942,0.027777778,0.005088035,0.005332187,0.005255566,0.005332187,0.005151362,0.005415528,0.005372956
